None	1	0
1	4	4.15063596221319
1	3	4.41183784181605
1	2	5.79365977889824
4	24	7.91855383537832
4	13	8.31209478747404
4	29	8.32092761156041
4	5	8.36360588610101
4	25	8.71019921263345
4	22	8.7675041475462
4	14	8.89073353547956
4	15	8.96259274834459
4	26	8.98755244745723
4	8	9.08643790403308
4	10	9.14332988641666
4	19	9.15675946367106
4	12	9.17916946640035
4	17	9.17933447622226
4	18	9.1980669183151
4	27	9.31324660576972
4	11	9.44345769272989
4	20	9.52608383172217
4	21	9.58924714429492
4	9	9.59792852688259
4	28	9.63333595440866
4	23	9.66866943489268
4	7	9.68100047766499
4	16	9.69860606472661
4	6	9.72569780292795
4	4	10.2416512987325
1	1	10.2782987755402
12	104	12.4178710961867
12	103	12.7334997178728
8	56	12.807224045317
22	123	12.9579128686166
25	126	13.0026204324843
7	40	13.0857143565741
22	117	13.4098006456655
22	118	13.4283862415506
11	63	13.4813856008179
11	64	13.5140234448398
11	62	13.5516953135343
11	85	13.5639896527599
11	88	13.5900880715649
15	109	13.599236913793
11	79	13.6215276695797
15	108	13.6994042744406
11	89	13.7462555133128
12	106	13.78870247809
12	101	13.8002614521744
11	92	13.8374850125033
15	110	13.8441709230689
25	125	13.9411268172202
11	76	13.9766588148427
12	105	14.012688411033
15	112	14.0512537874012
11	83	14.055929451209
11	66	14.0682320487349
22	120	14.1019847622785
22	116	14.1104552316574
22	114	14.1205883675715
7	41	14.1278617741416
7	51	14.1568059070432
11	81	14.1623423751519
12	100	14.171429727344
12	107	14.183402399341
12	97	14.2503341005629
7	38	14.2670148647712
12	95	14.2781137912973
22	121	14.2959329797021
11	90	14.3019877408426
7	36	14.3221781946245
11	87	14.3495095996527
11	72	14.3686179668776
11	68	14.3723571531105
27	128	14.3963695777228
22	115	14.4105281811205
11	69	14.4856257849435
7	55	14.5044450564654
22	122	14.5307187495506
11	93	14.5803506816297
11	65	14.594041071637
11	84	14.5985552985945
11	74	14.6115151373523
11	71	14.6474761451258
7	34	14.6496144130339
12	98	14.698984063402
7	46	14.7108956927858
11	78	14.7488945745387
22	119	14.7502992596954
22	22	14.7503992596954
11	91	14.7514441854476
7	44	14.7711796005923
7	30	14.7886839925465
8	59	14.8030574508624
11	82	14.8345951659829
8	60	14.8769720594827
7	50	14.8888896993134
7	33	14.9199900122718
12	102	14.9227648953588
25	127	14.9270006229184
11	70	14.9564732500592
7	47	14.9767361527977
12	96	14.9802126316082
11	77	14.9886821738378
9	61	15.030300750404
7	42	15.0308860899232
8	58	15.0352475138475
7	43	15.042787910991
7	45	15.0527971297651
7	49	15.0875419039646
15	111	15.1480136163216
8	57	15.1740533807395
7	52	15.1922167432584
7	48	15.2886484588966
11	80	15.3618507114135
11	67	15.4521763553958
7	54	15.4624255490253
12	99	15.4914635916458
7	39	15.5030463760554
21	113	15.5201369331681
7	32	15.5238969030276
11	86	15.5369280508158
11	73	15.5442690672565
11	94	15.6200418617509
25	25	15.6403493248497
7	35	15.6439721830316
9	9	15.7615039815161
12	12	15.9090569730743
23	124	15.9880768188922
23	23	15.9881768188922
7	37	16.0883750414043
7	31	16.2116255158549
11	75	16.3137906757043
11	11	16.3660462216957
7	53	16.5106121324014
7	7	17.6497491629136
8	8	18.2648236004653
15	15	19.2299901618334
21	21	19.8648584713246
27	27	29.1353502285125
