None	1	0
1	3	4.04804725242265
1	5	4.43656778408457
1	7	4.44269585326651
1	2	5.06613909290964
1	10	5.07043809796922
1	6	5.0969757096276
1	8	5.29758228515798
1	9	5.56490906250901
1	4	6.13636222778554
1	1	6.13646222778554
3	18	8.04106298208932
3	15	8.49999613929489
5	24	8.60589195818454
5	27	8.73453745497785
3	17	8.79408237755368
6	38	8.91326277661145
5	23	8.93370298695368
5	32	9.09424151853976
5	26	9.19912147136916
5	30	9.26770932001796
3	16	9.35768102995527
3	13	9.39600455211793
6	34	9.50278868969642
3	14	9.50536397032564
6	39	9.56075165924087
3	12	9.58020712680512
5	19	9.84383169685169
5	29	9.92570320148092
5	31	9.96003981324593
5	28	10.0276528786842
5	21	10.048295540611
5	22	10.1114863645552
6	36	10.2006657314948
6	37	10.2099373916115
5	25	10.4590307275862
6	41	10.5012284022943
6	35	10.5213912686393
5	20	10.5347344035262
2	11	10.9386440089613
6	40	11.2060152486852
6	42	11.2077104022089
6	33	11.5332070654767
15	54	12.4392390445432
15	52	12.6744165988791
15	60	12.6923719420369
15	56	12.9428108460339
3	3	13.0303465430947
6	6	13.0982718340768
15	46	13.2526204092024
15	50	13.3409394315845
15	49	13.3672811516326
15	51	13.454619564231
2	2	13.6347129023461
15	59	13.7262127454775
30	69	13.825586187637
15	55	13.8318034501839
15	58	14.1001696565965
37	92	14.1017270578555
15	53	14.1445948495906
15	47	14.1845713852106
21	61	14.2203548419086
37	99	14.2481353834323
37	101	14.3056127668547
30	70	14.308259515904
37	105	14.3117246867244
15	48	14.3625538968973
37	97	14.6803829708624
37	90	14.7462663356955
37	108	14.7671615529955
39	113	14.8240341012388
41	118	14.8824720695199
15	57	14.9090160870193
37	109	14.9134638645919
37	95	14.9233384403776
37	96	14.9835436794513
37	103	14.9848790422283
37	89	14.9895212417692
11	43	15.0434500388458
37	82	15.0896365089523
37	87	15.1629103132888
41	116	15.2294713249942
25	65	15.2414122566547
30	71	15.2523780939401
41	117	15.2726771745127
37	111	15.2730909441902
37	84	15.3798173566721
21	21	15.4398878158919
37	93	15.4629159228283
41	114	15.492195264626
37	76	15.4927319243026
37	110	15.4951297409409
37	104	15.5722989953254
37	88	15.5799539641725
37	106	15.5975141957558
36	74	15.6123511640626
37	79	15.6408158900507
37	98	15.6637608867658
25	66	15.6932872736817
37	102	15.7126723888577
25	64	15.7619954899737
37	107	15.770110279064
41	119	15.7878069011607
37	80	15.7989632665765
37	94	15.8451079399701
37	78	15.8998459124609
37	86	15.906946063778
41	120	15.9694702103856
25	62	15.9804424543302
36	75	16.0520043880612
37	91	16.0822383102332
11	44	16.0859215816133
25	68	16.1302152009718
5	5	16.1998555488774
37	85	16.2050604099576
35	73	16.2483139405811
37	112	16.2818334294973
37	81	16.3092163771218
35	35	16.4214034708001
37	100	16.4403536916725
11	45	16.4632025243983
37	83	16.5243006530785
25	63	16.663773143267
15	15	16.8592358781456
25	67	16.9304273484258
41	115	16.9344981795955
33	72	16.9422763659957
37	77	17.0185310834459
37	37	18.6213754992787
30	30	18.8369980210356
11	11	18.8781507026907
25	25	18.9265037053698
36	36	20.2388556031426
39	39	20.5473968485905
41	41	21.9677487978689
33	33	26.7693050703263
