exposure	asym	sequenced	caseid	infector	adult	missed	onset	sample	endinfectious	new_cases	infector_sample_time	infector_adult	isolated_time	isolated	week
0	FALSE	TRUE	1	0	FALSE	TRUE	12.4880861756272	14.7442287642952	13.9925230401885	0			16.8731623356156	TRUE	1
4.98089295108122	FALSE	TRUE	2	1	FALSE	TRUE	11.1935125852686	13.4352157950948	11.7337429489642	0	14.7442287642952	FALSE	13.1868484335127	TRUE	1
4.00319690365887	FALSE	TRUE	3	1	TRUE	TRUE	9.27652196591785	11.1521158580329	12.665234542785	0	14.7442287642952	FALSE	11.2698578141619	TRUE	1
4.48209001016042	FALSE	TRUE	4	1	FALSE	TRUE	10.7466463154996	12.2760695723659	15.4218072057046	0	14.7442287642952	FALSE	12.7399821637437	TRUE	1
3.94014055792273	FALSE	TRUE	5	1	FALSE	TRUE	6.96430683365128	9.41232734689764	10.7157847472714	0	14.7442287642952	FALSE	8.95764268189535	TRUE	0
5.7538647454921	FALSE	TRUE	6	1	TRUE	TRUE	10.8454094098726	12.4580936427935	14.4257968208016	0	14.7442287642952	FALSE	12.8387452581167	TRUE	1
9.5117013162702	FALSE	TRUE	7	2	TRUE	TRUE	13.5868662264574	14.6647555937252	18.0977492349665	0	13.4352157950948	FALSE	20.5625580223956	TRUE	1
11.1977912101398	FALSE	TRUE	8	2	FALSE	TRUE	15.9417358183889	17.6659627524273	17.3804190311679	0	13.4352157950948	FALSE	22.9174276143271	TRUE	2
9.63958349705439	FALSE	TRUE	9	2	FALSE	TRUE	18.9778557864512	19.2734251107662	28.0733998172278	0	13.4352157950948	FALSE	25.9535475823894	TRUE	2
10.9725864970366	FALSE	TRUE	10	2	TRUE	TRUE	11.9236446135841	13.0959018828199	14.4345548832522	0	13.4352157950948	FALSE	18.8993364095224	TRUE	1
10.5109030340646	FALSE	TRUE	11	2	FALSE	TRUE	16.9380566603597	18.9857333945314	18.7851302345432	0	13.4352157950948	FALSE	23.9137484562979	TRUE	2
9.5404464154591	FALSE	TRUE	12	4	TRUE	TRUE	14.9548440699196	16.7919098389209	18.2988432338242	0	12.2760695723659	FALSE	21.9305358658578	TRUE	2
11.0926235456977	FALSE	TRUE	13	4	FALSE	TRUE	13.603312244081	14.6131458004932	16.1444300067563	0	12.2760695723659	FALSE	20.5790040400193	TRUE	1
8.90071571223345	FALSE	TRUE	14	4	TRUE	TRUE	13.6709314184719	15.9337465834538	20.3015385406222	0	12.2760695723659	FALSE	20.6466232144102	TRUE	1
10.5262375054188	FALSE	TRUE	15	4	FALSE	TRUE	16.258601809667	18.205700532623	21.4898651115273	0	12.2760695723659	FALSE	23.2342936056053	TRUE	2
14.9131169668411	FALSE	TRUE	16	9	FALSE	TRUE	22.0516951870926	24.0392926797002	27.128390462957	3	19.2734251107662	FALSE	29.3153822429778	TRUE	3
14.0137548683569	FALSE	TRUE	17	9	FALSE	TRUE	15.4944041597356	17.5536885127015	19.5420867668594	5	19.2734251107662	FALSE	22.7580912156208	TRUE	2
14.3454648139619	FALSE	TRUE	18	9	FALSE	TRUE	16.7694321554052	18.7684498909233	18.8058796383368	10	19.2734251107662	FALSE	24.0331192112904	TRUE	2
15.5759098204645	FALSE	TRUE	19	9	FALSE	TRUE	19.880069782513	21.1217575745951	24.2271140720365	0	19.2734251107662	FALSE	27.1437568383981	TRUE	2
16.1306295692301	FALSE	TRUE	20	9	FALSE	TRUE	23.310599357368	25.3307461889254	24.9852457575526	0	19.2734251107662	FALSE	30.5742864132532	TRUE	3
14.4671848728477	FALSE	TRUE	21	9	FALSE	TRUE	26.3810041151419	28.4140470293569	29.2961750410665	0	19.2734251107662	FALSE	33.644691171027	TRUE	3
15.1295730299649	FALSE	TRUE	22	9	FALSE	TRUE	17.2731186404721	18.3624083167011	19.3134882009426	6	19.2734251107662	FALSE	24.5368056963573	TRUE	2
14.6118376764614	FALSE	TRUE	23	9	TRUE	TRUE	23.4882775049164	26.0953110433001	28.501703649904	0	19.2734251107662	FALSE	30.7519645608015	TRUE	3
15.5567257114473	FALSE	TRUE	24	9	FALSE	TRUE	22.5070268173255	23.8004194336871	24.2361513226639	0	19.2734251107662	FALSE	29.7707138732107	TRUE	3
13.8389706619859	FALSE	TRUE	25	9	TRUE	TRUE	18.9808318333346	20.8722486723849	22.26630456377	0	19.2734251107662	FALSE	26.2445188892197	TRUE	2
14.283851965033	FALSE	TRUE	26	9	FALSE	TRUE	19.2812908432266	21.5161204005256	26.868877964012	2	19.2734251107662	FALSE	26.5449778991118	TRUE	2
14.8781599165605	FALSE	TRUE	27	9	FALSE	TRUE	21.7908631857191	23.9020946677288	26.188894327409	4	19.2734251107662	FALSE	29.0545502416043	TRUE	3
14.2490292265795	FALSE	TRUE	28	9	TRUE	TRUE	20.6115544655193	23.0278246783304	28.9734139161927	7	19.2734251107662	FALSE	27.8752415214045	TRUE	2
13.886754161376	FALSE	TRUE	29	9	FALSE	TRUE	18.2872319081908	19.6876582545862	20.6059241663427	43	19.2734251107662	FALSE	25.550918964076	TRUE	2
15.2843208769929	FALSE	TRUE	30	9	FALSE	TRUE	18.4041690771374	19.7672389554429	19.3657043469271	3	19.2734251107662	FALSE	25.6678561330226	TRUE	2
16.6983315663283	FALSE	TRUE	31	9	FALSE	TRUE	27.4945204063409	28.9869330167432	28.6390649187859	1	19.2734251107662	FALSE	34.7582074622261	TRUE	3
14.2612676449543	FALSE	TRUE	32	9	FALSE	TRUE	22.6508678994033	23.794834783951	27.2781366779576	0	19.2734251107662	FALSE	29.9145549552885	TRUE	3
15.3762055452235	FALSE	TRUE	33	9	FALSE	TRUE	18.8952055580511	20.3449848658141	25.4632867481098	32	19.2734251107662	FALSE	26.1588926139363	TRUE	2
15.7239099403608	FALSE	TRUE	34	9	FALSE	TRUE	21.9266608161653	22.8339161354939	23.3418589217842	0	19.2734251107662	FALSE	29.1903478720505	TRUE	3
14.3420888849285	FALSE	TRUE	35	9	FALSE	TRUE	26.8626473430123	29.4847368975048	30.8417541323811	0	19.2734251107662	FALSE	34.1263343988974	TRUE	3
15.2411526058105	FALSE	TRUE	36	9	TRUE	TRUE	20.9193804051566	21.6900309724996	24.3540144417093	0	19.2734251107662	FALSE	28.1830674610417	TRUE	2
13.9223785732945	FALSE	TRUE	37	9	FALSE	TRUE	20.9334539550267	22.7975370070642	25.8298095773861	1	19.2734251107662	FALSE	28.1971410109119	TRUE	2
13.7796481666115	FALSE	TRUE	38	9	FALSE	TRUE	15.7452858671278	17.2955947500844	18.0110775178522	0	19.2734251107662	FALSE	23.0089729230129	TRUE	2
14.8443480539351	FALSE	TRUE	39	9	FALSE	TRUE	17.2120252832926	18.6838832120359	22.8862712668807	6	19.2734251107662	FALSE	24.4757123391778	TRUE	2
15.8470930233655	FALSE	TRUE	40	9	FALSE	TRUE	25.7632739983645	26.7515442564524	28.6180342671106	0	19.2734251107662	FALSE	33.0269610542496	TRUE	3
16.0889123001332	FALSE	TRUE	41	9	FALSE	TRUE	19.820241508411	22.9587567586212	21.9063214057578	0	19.2734251107662	FALSE	27.0839285642961	TRUE	2
15.6060551396376	FALSE	TRUE	42	12	TRUE	TRUE	20.5568246917419	22.7717047975879	24.9824525203432	0	16.7919098389209	TRUE	27.820511747627	TRUE	2
14.3082284581534	FALSE	TRUE	43	12	TRUE	TRUE	22.5679289367665	24.6384870327788	26.8903235858297	0	16.7919098389209	TRUE	29.8316159926516	TRUE	3
15.4492190174427	FALSE	TRUE	44	13	TRUE	TRUE	18.3435048563118	21.648219501556	23.628326251775	1	14.6131458004932	FALSE	25.6071919121969	TRUE	2
17.3636318775951	FALSE	TRUE	45	13	TRUE	TRUE	24.3302580257221	27.3368882733818	29.8588737287184	5	14.6131458004932	FALSE	31.5939450816073	TRUE	3
20.8765984876106	FALSE	TRUE	46	16	TRUE	TRUE	25.4389153534869	28.1268562778961	28.1268844780774		24.0392926797002	FALSE	30.8555087730728	FALSE	3
21.2130107918827	FALSE	TRUE	47	16	FALSE	TRUE	27.6030624891554	29.9840870481672	29.7378774064864		24.0392926797002	FALSE	33.0196559087414	FALSE	3
20.245665453075	FALSE	TRUE	48	16	FALSE	TRUE	23.4217254210479	24.3586086282627	27.2010356155167		24.0392926797002	FALSE	28.8383188406339	FALSE	3
