None,1,0
1,5,3.22153627424529
1,2,5.09456064302835
1,3,5.3290798765486
1,4,5.98587949942548
1,1,8.02032711135566
5,5,8.55995878852426
19,59,11.1125861154798
19,60,11.2456667809554
2,19,12.1320235836662
2,9,12.4601710973393
4,4,12.5624161914961
4,21,12.7202426166824
3,3,13.3086680147011
2,7,14.3765832522062
54,144,14.4290361988145
2,6,14.4810658955448
2,17,14.5234098552075
2,11,14.5901987025057
19,19,14.8664835852712
2,15,15.2068788998226
2,20,15.2754691736142
2,14,15.3490697527818
54,128,15.3520357123046
2,16,15.7394177484097
52,113,15.7660937505769
2,18,16.0039783299389
2,12,16.0253706950863
18,54,16.1801547560987
54,141,16.2367695486046
54,123,16.3454526866011
2,10,16.5244069681512
52,117,16.5779606689136
2,8,16.6095342756392
52,115,16.6815932124068
18,50,16.7138583277535
54,143,16.8014842919909
9,23,16.9602098192768
9,9,16.9658821551414
52,112,17.0587310536262
54,132,17.0665086671715
52,119,17.2015079145508
54,121,17.2064333459405
2,13,17.420654349698
9,22,17.4392849334467
54,125,17.4461566495556
7,7,17.5200514193281
60,162,17.5355493892144
18,52,17.5461878699657
52,108,17.5730791034958
11,34,17.6237838157098
54,131,17.8088135539976
18,49,17.8907302243404
54,129,17.9057726819833
2,2,17.9059098743237
54,138,17.9183178107983
52,109,17.9239259374585
60,163,17.9914735053727
11,28,18.0047855728968
59,59,18.2245369260263
54,134,18.3774043328523
52,111,18.3820176075051
18,48,18.4053056897215
52,116,18.4453114585769
54,133,18.4952451949257
60,160,18.5368154443234
54,136,18.5524328216727
54,122,18.5918304272376
11,32,18.6143647460351
54,137,18.6614030610668
144,144,18.7190202503447
54,146,18.7483737007449
54,140,18.7642774891954
52,118,18.7953656536485
54,120,18.85476093159
54,139,18.8748177443218
11,31,18.8816297217171
60,164,19.0960187325086
11,35,19.1401798968225
54,135,19.1499182440337
60,161,19.2554622596296
54,147,19.2564746835474
60,159,19.3020626163603
54,127,19.3188141017324
52,114,19.3318762442323
11,30,19.3950455119933
54,126,19.397769872826
54,142,19.4122251213697
54,145,19.4635732219539
54,124,19.5340946208698
11,29,19.6021243036213
18,55,19.6488663993454
18,51,19.6583728524355
52,110,19.6612952166213
123,123,19.7049478636609
54,130,19.8139459042676
21,21,19.9806822031965
11,33,19.9979179430777
52,52,20.2321626741159
18,58,20.2322900410136
18,53,20.2761851617355
18,57,20.2830761062978
11,36,20.407812767657
60,60,20.5823182334206
18,56,20.6505073259448
16,41,21.029191552569
54,54,21.2061885566931
22,22,21.3695119008314
11,11,21.6907026662674
113,113,21.8227913376869
18,18,21.8354931556029
141,141,21.9600978571015
16,42,22.1306393234193
6,6,22.1335899469702
20,20,22.2918037052418
28,28,22.5463004664383
16,43,22.6322858739633
143,143,22.6411861625833
117,117,22.7508929497519
162,162,22.8085892497883
32,32,22.9070667707019
14,14,23.0361881348102
16,45,23.0917820228613
125,125,23.1365620644135
15,37,23.1533429095525
33,71,23.3660308416067
31,67,23.7201671940467
136,136,23.7347086149193
142,142,23.8822097008515
121,121,23.9281710903867
12,12,23.9431078551279
10,25,24.081732044624
146,146,24.1759955114025
114,114,24.1885506886063
55,153,24.2991289093896
37,88,24.3215889416309
115,115,24.3743792996058
130,130,24.4887876155426
10,26,24.4956077322925
138,138,24.5912734568788
135,135,24.6178496503164
31,31,24.7662697156893
16,44,24.8517159551433
17,17,24.8626309485385
129,129,24.8840922672933
17,47,24.9083167140044
116,116,24.9450894864259
16,46,24.9458543533685
128,128,24.9907575159279
29,29,24.9952021576689
33,69,25.0613785737162
122,122,25.0831323206042
137,137,25.0848245990411
126,126,25.1370889632431
16,38,25.2231267153568
161,161,25.2981112921256
56,155,25.3655669353124
50,50,25.4111293003569
50,107,25.4533287456282
55,154,25.4643038152924
42,42,25.5385030692074
55,151,25.6359365256232
55,149,25.722492104697
133,133,25.7389995097958
10,24,25.7566377708613
33,68,25.8288967415987
33,72,25.8425281896663
33,76,25.8706861765051
160,160,25.9085558039787
56,156,25.91506941213
132,132,25.9502030208297
15,15,25.9692331260588
49,49,25.9896192900708
140,140,26.0257365220605
111,111,26.0280453486425
108,108,26.1670806136464
110,110,26.2215351820349
8,8,26.239197467117
33,75,26.275033963367
38,90,26.3236082133036
16,40,26.3606654300417
56,157,26.4498369076842
55,150,26.4601727973984
33,70,26.496082461546
16,16,26.5395091107517
33,74,26.6498404009678
48,106,26.6551850779971
38,91,26.672927485439
33,80,26.6760527282215
55,152,26.6887694046582
127,127,26.6924131771683
16,39,26.7269029485558
13,13,26.8023302473167
159,159,26.8086775330308
33,78,26.8422252450383
34,34,27.014206204749
55,148,27.0657842805755
56,158,27.157186942072
23,23,27.1616023664045
139,139,27.1762654973812
147,147,27.2292819975078
30,30,27.263626412463
10,27,27.2661347141187
37,37,27.3307961263088
33,73,27.4135927826182
33,79,27.4296682092757
164,164,27.5053967105361
39,97,27.5449053416787
48,48,27.5744166353157
33,77,27.5757022361497
56,56,27.577611560422
10,10,27.6715606693176
145,145,27.842737160468
163,163,27.8614137113135
55,55,27.9505687028074
39,102,27.9912710632689
44,44,28.0214728753848
119,119,28.0456100972248
33,33,28.0652859875858
35,35,28.1790925556688
38,93,28.1869589257895
109,109,28.2525632253617
57,57,28.3839653741884
53,53,28.4057106875167
120,120,28.4230240360836
38,89,28.5027566564606
118,118,28.5080137157031
39,96,28.5123827762331
131,131,28.6536990223547
112,112,28.756117937644
38,94,28.7634287042116
156,156,28.966938568159
39,99,29.0006328942688
38,92,29.2954224457149
36,87,29.4648284046189
67,67,29.5316434335493
24,66,29.5643767142468
39,98,29.6218145141202
39,95,29.6481047649726
36,84,29.8196683293187
41,41,29.8718413724682
36,83,29.96057537141
58,58,29.9823818631131
25,25,30.0253742701024
40,104,30.1150203888477
39,101,30.174688943017
39,100,30.3609415314417
38,38,30.4552320176235
76,76,30.5444996395756
45,45,30.5492766013049
134,134,30.5593851019177
36,82,30.6566982691929
43,43,30.7869839017595
157,157,30.9366679397797
40,105,31.0099403554198
148,148,31.0139995260115
71,71,31.062867972875
24,62,31.1228889057305
70,70,31.1634090679877
124,124,31.2009855445232
78,78,31.2405290298388
152,152,31.2919314414444
36,85,31.6715773405581
96,96,31.6893548229482
36,81,31.7339614605533
40,103,31.7938313247279
24,61,31.8752322141808
73,73,32.0092404199977
77,77,32.044172341839
36,86,32.126776841904
155,155,32.1545611797068
47,47,32.1925919866858
40,40,32.2004722730929
149,149,32.3002535272192
75,75,32.3254176731296
39,39,32.4550713357151
24,65,32.6120796179806
99,99,32.9337243716871
102,102,32.9804500031817
80,80,33.1462421722971
24,64,33.1665181047891
36,36,33.3077378834099
95,95,33.4564043838265
158,158,33.4643398540987
24,63,33.552226022405
153,153,33.7064039981932
151,151,33.7201679754788
93,93,33.7268655058195
51,51,33.7690539196039
94,94,33.8243543456929
107,107,33.9606213763595
72,72,34.1291013768338
74,74,34.5803241105515
61,61,34.7258909307898
24,24,35.1197285732435
98,98,35.1749099238799
82,82,35.2515748350144
26,26,35.3154004202392
69,69,35.5748650413485
27,27,35.6808594167873
68,68,36.0090939001067
91,91,36.0826499603851
101,101,36.303043797177
90,90,36.3749169598004
46,46,36.4813133539753
89,89,36.5515846952797
64,64,36.5646841606379
66,66,36.6915646872087
106,106,36.8368849049863
154,154,36.9493817651547
104,104,36.976475844438
150,150,37.2731160386012
81,81,37.7248139438706
92,92,37.8089838398872
88,88,37.8163635975677
62,62,38.487406522108
65,65,38.6223893887039
84,84,38.774628775344
97,97,38.9107484954946
105,105,39.0008170650597
79,79,39.0707573708781
83,83,39.0929708471499
86,86,39.4645559500692
100,100,39.6372050304163
63,63,40.122795149217
103,103,42.4399918476968
87,87,42.594278993076
85,85,44.0389022614651
