exposure	asym	sequenced	caseid	infector	adult	missed	onset	sample	endinfectious	new_cases	infector_sample_time	infector_adult	isolated_time	isolated	week
0	FALSE	TRUE	1	0	FALSE	TRUE	12.9039421097169	13.6746630586179	18.6740413393299	0			24.514479177663	TRUE	1
5.42636308378509	FALSE	TRUE	2	1	TRUE	TRUE	8.7161155700259	9.98151308703563	12.6919780190844	0	13.6746630586179	FALSE	10.0507794680562	TRUE	1
5.55386645902499	FALSE	TRUE	3	1	TRUE	TRUE	8.14340039968584	10.452502690527	13.5069323489202	0	13.6746630586179	FALSE	9.47806429771615	TRUE	1
5.67787796940301	FALSE	TRUE	4	1	TRUE	TRUE	10.1074582483403	11.5172175489393	12.0481723765386	0	13.6746630586179	FALSE	11.4421221463706	TRUE	1
4.57182672065501	FALSE	TRUE	5	1	TRUE	TRUE	9.67852189452368	11.8350709499564	16.8638834680781	0	13.6746630586179	FALSE	11.013185792554	TRUE	1
5.30288866243239	FALSE	TRUE	6	1	FALSE	TRUE	10.2940657865416	12.0652056590048	11.7953694765696	0	13.6746630586179	FALSE	11.6287296845719	TRUE	1
4.60214338844982	FALSE	TRUE	7	1	FALSE	TRUE	13.2524536239051	15.1375075879313	13.8899373086348	0	13.6746630586179	FALSE	14.5871175219354	TRUE	1
5.33390384446632	FALSE	TRUE	8	1	TRUE	TRUE	8.10801625959397	8.89920998264563	14.2627697372195	0	13.6746630586179	FALSE	9.44268015762428	TRUE	1
4.52803406424628	FALSE	TRUE	9	1	TRUE	TRUE	9.21828715322479	11.3934749009035	12.7620489338682	0	13.6746630586179	FALSE	10.5529510512551	TRUE	1
6.60467977466762	FALSE	TRUE	10	1	FALSE	TRUE	15.8011258238689	17.4476368306377	19.4245758464912	0	13.6746630586179	FALSE	17.1357897218993	TRUE	2
5.43505848343222	FALSE	TRUE	11	1	FALSE	TRUE	13.769513171064	16.2776395157186	18.9989720995601	0	13.6746630586179	FALSE	15.1041770690943	TRUE	1
