exposure	asym	sequenced	caseid	infector	adult	missed	onset	sample	endinfectious	new_cases	infector_sample_time	infector_adult	isolated_time	isolated	week
0	FALSE	TRUE	1	0	FALSE	TRUE	2.48273092030582	4.02349628157958	3.30952848972962	0			8.85749440246333	TRUE	0
4.48165835032079	FALSE	TRUE	2	1	FALSE	TRUE	11.4084322978752	13.6421216096409	14.6913714912893	0	4.02349628157958	FALSE	13.4884069399559	TRUE	1
4.9845442428548	FALSE	TRUE	3	1	TRUE	TRUE	9.20342959718299	9.77570551400308	10.4201947755209	0	4.02349628157958	FALSE	11.2834042392637	TRUE	1
9.50428075533392	FALSE	TRUE	4	3	TRUE	TRUE	17.2314099235288	18.848842808189	20.354182177103	0	9.77570551400308	TRUE	21.3801503772173	TRUE	2
10.6009507471456	FALSE	TRUE	5	3	TRUE	TRUE	19.2593261762018	21.9314111525251	21.1545583872673	0	9.77570551400308	TRUE	23.4080666298903	TRUE	2
9.42801569502028	FALSE	TRUE	6	3	TRUE	TRUE	11.3990488301611	14.8982580661785	14.7146436795562	0	9.77570551400308	TRUE	15.5477892838496	TRUE	1
10.07236511389	FALSE	TRUE	7	3	FALSE	TRUE	20.4612559120044	22.8935796553671	25.9411597934334	0	9.77570551400308	TRUE	24.6099963656929	TRUE	2
9.56415881186969	FALSE	TRUE	8	3	TRUE	TRUE	14.3931652763826	15.1566902571891	18.4079850378597	0	9.77570551400308	TRUE	18.541905730071	TRUE	2
11.2382660441665	FALSE	TRUE	9	3	FALSE	TRUE	15.4710920609188	16.9910969436853	17.9282146983712	0	9.77570551400308	TRUE	19.6198325146073	TRUE	2
10.0920388570189	FALSE	TRUE	10	3	TRUE	TRUE	11.5939818931267	13.7412308605969	17.4161197705173	0	9.77570551400308	TRUE	15.7427223468152	TRUE	1
9.76297411222368	FALSE	TRUE	11	3	TRUE	TRUE	18.5246268874232	19.0422052699924	22.7590103331194	0	9.77570551400308	TRUE	22.6733673411116	TRUE	2
8.26388580054755	FALSE	TRUE	12	3	FALSE	TRUE	19.1934599256895	19.9456458841189	21.1167276522485	0	9.77570551400308	TRUE	23.342200379378	TRUE	2
11.1646034080046	FALSE	TRUE	13	3	TRUE	TRUE	25.2635070092238	26.8062045561456	28.7191590248494	0	9.77570551400308	TRUE	29.4122474629122	TRUE	3
9.85380660493445	FALSE	TRUE	14	3	TRUE	TRUE	25.8023566538232	28.727449057381	27.7040117772284	0	9.77570551400308	TRUE	29.9510971075117	TRUE	3
14.1870358479103	FALSE	TRUE	15	5	TRUE	TRUE	21.1110681697105	22.3844493143932	27.3428595657033	0	21.9314111525251	TRUE	25.7055798554394	TRUE	3
16.4179514132794	FALSE	TRUE	16	5	TRUE	TRUE	23.4061170154699	25.1006857667751	28.9742740897983	0	21.9314111525251	TRUE	28.0006287011989	TRUE	3
