1	13.6746630586179
2	9.98151308703563
3	10.452502690527
4	11.5172175489393
5	11.8350709499564
6	12.0652056590048
7	15.1375075879313
8	8.89920998264563
9	11.3934749009035
10	17.4476368306377
11	16.2776395157186
12	10.3078232652771
13	17.1244930686915
14	16.9594051300064
15	21.1949048247311
16	18.0849001748174
17	15.7295752703207
18	16.1026429846225
19	17.0354176142864
20	19.7488629440528
21	17.2723343638963
22	17.2754731955338
23	21.7330467018416
24	24.7252821807255
25	23.0602400688883
26	16.8129497409745
27	21.0294522502
28	21.8215238283974
29	19.6542820762275
30	22.6668573542555
31	20.6780136043576
32	22.6743914039973
33	22.2406863542116
34	21.4330850540251
35	29.1499050200108
36	21.406437705099
37	23.5222544023857
38	20.5021946026618
39	24.9042915628418
40	24.5580918613975
41	22.8786122728748
42	27.1779392990336
43	20.6105195235469
44	21.1829512919394
45	25.0706441322641
46	20.6471275226274
47	20.3696865677314
48	23.3542730238604
49	24.9264649683358
50	21.5935094263228
51	19.5050253092141
52	22.2590895531506
53	25.3122461798374
54	27.2395548529726
55	23.6646803231165
56	25.4478207269587
57	27.5122869163582
58	27.324104011477
59	24.3188888550352
60	27.3140816613089
61	24.6427521999083
62	28.4150895037818
63	28.8505008973901
64	26.742011734056
65	27.7479393195241
66	30.767527598362
67	32.0659731398893
68	26.075075561121
69	31.1450270399422
70	33.2417746126859
71	30.9101585193748
72	28.2539792716793
73	30.7845613606463
74	26.0076375676671
75	27.5063777670833
76	32.0776093459529
77	23.1342053340927
78	24.0659592252498
79	27.2914341736633
80	25.9289201161475
81	25.1268580125017
82	23.3211574231975
83	27.7049274992176
84	24.1520716090011
85	30.7891785390623
86	29.1110142746095
87	27.2852303774081
88	27.5779196207875
89	23.6970325758266
90	26.6320149039921
91	23.5188146832456
92	26.2307138859696
93	27.0690002499708
94	29.9452998305309
95	30.9552497678756
96	31.4704805149192
97	26.868507246172
98	31.8400922400585
99	28.0031644098519
100	31.4279764218148
101	30.1256033055542
102	27.1550943188179
103	31.8871022574923
104	25.725959628966
105	23.5024761379502
106	29.3130891795321
107	26.6508170851079
108	25.844965221618
109	31.9041875664487
110	24.6694929107269
111	22.746334437636
112	29.9621277432827
113	34.559866091718
114	24.9984131607198
115	28.6815010677852
116	26.0626674686714
117	25.2346676041524
118	27.0730446076909
119	24.1489354340407
120	31.4175852380465
121	22.9343081817033
122	26.987053925146
123	28.820704373713
124	27.5930036179378
125	23.760961980069
126	30.5622096015665
127	28.7749326324795
128	25.6247297696279
129	22.1004554281713
130	25.1987461893339
131	25.1787326781395
132	31.2114628417857
133	27.279552023676
134	30.3407990669934
135	26.1950836912044
136	27.8983882501488
137	25.1758786605851
138	27.2772075821949
139	31.4139434741374
140	30.0059538046906
141	34.7000545319962
142	30.1443567600471
143	30.0266943906416
144	31.8330593171815
145	31.9667205085008
146	28.3422493318523
147	26.2434535467019
148	24.5297963922391
149	29.0089314306253
150	25.8700464614548
151	24.4908382107661
152	28.2633764553894
153	24.4812180632805
154	27.1249340539223
155	28.0907361869287
156	24.0788058852261
157	27.1587399983407
158	33.8784974251221
159	24.4572582470207
160	31.6169822250784
161	30.7343619181588
162	27.6029127211219
163	25.6116556804234
164	29.9280660478717
165	25.6738936211814
166	26.0428293082193
167	31.0241620243892
168	31.3338807559199
169	26.3197346736969
170	29.8714209714025
171	30.0480385504131
172	29.1290566787686
173	29.6977497901271
174	27.2908034943053
175	28.2065478609307
176	33.236352972785
177	31.5495899503762
178	29.9286033171891
179	28.7202201517655
180	33.917837121008
181	30.1338728370539
182	31.5972032494465
183	34.930109123259
184	29.6996196205689
185	34.0924294779591
186	31.8548418291034
187	32.6613804997004
188	34.1804586874198
189	29.3346024029001
190	31.6437903577113
191	27.5933195291115
192	30.1948266793045
193	28.1824060943687
194	28.6800312500289
195	31.7111590236373
