1	5.88869395144597
2	13.6346129023461
3	13.0302465430947
4	14.6087952976649
5	16.1997555488774
6	13.0981718340768
7	17.8193931657068
8	13.1710876463764
9	14.9497688572351
10	8.9700358026331
11	18.8780507026907
12	14.7702189050616
13	14.742997398692
14	18.8528597918554
15	16.8591358781456
16	18.2342795961435
17	17.7242917935608
18	12.8512972111411
19	13.9957457432392
20	18.4279125677528
21	15.4397878158919
22	20.5213616564821
23	14.3848520360989
24	15.6637450780219
25	18.9264037053698
26	11.2936836298711
27	14.1985755214361
28	20.9932319313681
29	12.6078235772528
30	18.8368980210356
31	16.3818456259923
32	17.8384513464093
33	26.7692050703263
34	17.480704521259
35	16.4213034708001
36	20.2387556031426
37	18.6212754992787
38	17.3830795329902
39	20.5472968485905
40	15.562926239359
41	21.9676487978689
42	16.9083643417938
43	27.6449722056872
44	22.3854609824112
45	26.0617087401429
46	17.9394753730978
47	20.6526954188705
48	22.0516066033799
49	25.7959410108229
50	21.3643811841612
51	17.0864897554997
52	20.3396635484279
53	19.6206986519405
54	18.4962961062829
55	20.9330065600419
56	25.4038156955098
57	18.7824535250707
58	25.1040681062152
59	22.7965729655572
60	19.5412481283028
61	19.8846033966468
62	22.8475892893924
63	25.8888175708225
64	22.028778215948
65	20.6457600313897
66	27.3952791916114
67	24.4075155818442
68	23.3284034565093
69	21.4260802552549
70	19.6316105962552
71	21.2993824842501
72	27.5946932474101
73	24.5463968022195
74	19.9499535286994
75	25.0375652869034
76	20.0047929961232
77	21.0671986985437
78	26.5379688814073
79	21.1384000103212
80	22.5884998297505
81	20.8747145743566
82	20.2943474506321
83	20.5778429769308
84	21.1076367774035
85	21.1407803308477
86	20.668305169977
87	24.5883092802158
88	21.4805043266604
89	18.6954388361553
90	19.7132878041477
91	22.1309293782101
92	20.1266156244312
93	21.0916843823392
94	22.2472539415291
95	30.6071150978133
96	24.2387255291748
97	19.7278772410833
98	28.0382419831138
99	17.785144629326
100	21.0754232156202
101	20.9469255375303
102	21.0097841855597
103	26.8343123234184
104	25.5400341398991
105	20.3908591087173
106	20.4651477669767
107	25.8965651986507
108	25.335942339184
109	20.4949094745674
110	24.2969542789553
111	21.1000307236518
112	23.5405421901021
113	21.5035022927428
114	25.519732707756
115	22.6425181290367
116	21.9348268556308
117	24.131201909599
118	22.1624311658544
119	24.1869094130467
120	26.1358660526243
